,last_scraped,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,Unnamed: 0,id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
570,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1.5 shared baths,t,2024-09-18,2017-02-27,2019-10-18,STR-397924,f,570,16545081,18517776,1.0,1.0,31.0,34.0,1.0,1.5,1.0,1.0,39.0,14.2,1000,13.3,100.0,1000.0,1000.0,15.0,1000.0,30,90,3.0,0.0,0.0,5.0,5.0,4.67,5.0,5.0,0.0,0.8,0.0,0.03
571,2024-09-18,Jim,2017-01-07,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-11,2023-10-23,STR-397924,f,571,16671164,110286596,1.0,1.0,1.0,1.0,2.0,1.2,1.0,1.0,213.0,3.0,14,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,24,21.0,5.0,0.0,4.87,4.9,4.88,4.97,4.8,1.0,0.0,0.0,1.49
572,2024-09-18,Matthew,2014-03-25,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-02-15,2023-11-12,STR-470759,f,572,16678094,13544760,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,105.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,7,49,107.0,7.0,0.0,4.95,4.96,4.88,4.97,4.7,0.0,1.0,0.0,1.16
573,2024-09-18,Jurek,2014-09-24,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2017-03-26,2019-01-11,STR-383106,f,573,16692369,21745230,1.0,0.97,19.0,25.0,2.0,1.0,1.0,1.0,75.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,6.0,0.0,0.0,4.83,5.0,5.0,5.0,4.33,2.0,0.8,0.0,0.07
574,2024-09-18,Anne,2016-12-01,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2017-03-13,2022-10-01,STR-436507,f,574,16731118,105851798,1.0,0.99,23.0,30.0,1.0,1.1,1.0,1.0,53.0,29.0,180,29.0,29.0,1125.0,1125.0,29.0,1125.0,0,0,49.0,0.0,0.0,4.69,4.86,4.65,4.94,4.16,0.0,0.8,0.0,0.54
575,2024-09-18,Maria,2017-01-13,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2018-09-10,2024-09-06,STR-436507,t,575,16770690,111344375,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.3,190.0,4.0,29,3.0,4.0,1125.0,1125.0,4.0,1125.0,4,39,91.0,13.0,1.0,4.88,4.9,4.93,4.99,4.91,1.0,0.0,0.0,1.24
576,2024-09-18,Jonathan,2013-09-18,"Boston, MA",within an hour,f,t,t,Entire townhouse,Entire home/apt,2.5 baths,t,2024-09-18,2017-06-01,2019-12-01,STR-402182,f,576,16779363,8924550,1.0,0.9,1.0,1.0,6.0,1.2,3.0,1.0,213.0,29.0,180,29.0,29.0,180.0,180.0,29.0,180.0,0,0,10.0,0.0,0.0,5.0,5.0,4.8,5.0,4.9,1.0,0.0,0.0,0.11
577,2024-09-18,Jing,2016-11-11,China,within an hour,f,t,t,Shared room in condo,Shared room,1 shared bath,t,2024-09-18,2017-12-19,2017-12-19,STR-415843,f,577,16835622,103389254,1.0,0.9,2.0,3.0,2.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.01
578,2024-09-18,Nelson And Marlene,2015-06-30,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-05-28,2024-03-04,STR-415843,t,578,16892278,37177446,1.0,1.0,1.0,1.0,5.0,1.2,2.0,1.0,213.0,3.0,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,7,18,56.0,3.0,0.0,4.88,4.91,4.96,4.98,4.55,1.0,0.0,0.0,0.63
579,2024-09-18,Tanya & Simon.,2015-02-12,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2017-03-21,2024-08-25,STR-523715,f,579,16894082,27636546,1.0,1.0,1.0,1.0,4.0,1.1,1.0,1.0,290.0,2.0,28,2.0,2.0,28.0,28.0,2.0,28.0,6,45,55.0,5.0,2.0,4.91,4.89,4.96,5.0,4.89,1.0,0.0,0.0,0.6
580,2024-09-18,Ann-Marie & George,2016-04-20,"Miami, FL",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-10,2024-09-13,STR-544846,f,580,16909100,68078375,1.0,0.97,5.0,6.0,4.0,1.0,2.0,3.0,165.0,3.0,730,1.0,3.0,730.0,730.0,3.0,730.0,2,12,21.0,7.0,0.3,4.83,4.85,4.87,4.9,4.86,1.0,0.0,0.0,1.73
581,2024-09-18,Joseph,2013-06-17,"Boston, MA",within an hour,f,t,t,Private room in townhouse,Private room,1.5 shared baths,t,2024-09-18,2017-01-31,2017-04-24,STR-545299,f,581,16923467,6963539,1.0,0.9,1.0,4.0,1.0,1.5,1.0,1.0,500.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,30,90,5.0,0.0,0.0,4.8,4.8,5.0,5.0,4.6,0.0,1.0,0.0,0.05
582,2024-09-18,Heidi,2022-02-21,"Boston, MA",within an hour,f,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-11-20,2024-09-15,STR-545299,t,582,16971718,446136994,1.0,0.9,1.0,1.0,4.0,1.0,2.0,2.0,267.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,3,31,21.0,7.0,0.3,4.98,4.96,4.99,4.94,4.74,1.0,0.0,0.0,3.45
583,2024-09-18,Furnished Quarters,2014-10-14,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-03,2023-06-02,STR-413523,t,583,17023481,22541573,1.0,1.0,28.3,42.2,3.0,1.0,1.0,1.0,185.0,32.0,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,0,0,5.0,0.0,0.0,4.4,4.4,4.6,4.9,4.25,45.0,0.0,0.0,0.06
584,2024-09-18,Furnished Quarters,2014-10-14,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,2 baths,t,2024-09-18,2018-10-24,2024-07-29,STR-413523,t,584,17042710,22541573,1.0,1.0,28.3,42.2,5.0,1.1,2.0,2.0,285.0,32.0,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,0,0,5.0,1.0,0.0,4.8,4.8,4.8,4.8,5.0,45.0,0.0,0.0,0.07
585,2024-09-18,Eder,2014-12-25,"Boston, MA",within an hour,f,t,t,Entire home,Entire home/apt,2 baths,t,2024-09-18,2017-02-08,2024-08-24,STR-413523,f,585,17075037,25203946,1.0,1.0,4.0,20.0,2.8,1.2,3.0,1.0,213.0,2.0,730,2.0,4.0,1125.0,1125.0,3.5,1125.0,15,66,21.0,7.0,1.0,4.81,4.76,4.89,4.92,4.5,4.0,0.0,0.0,1.41
586,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1.5 shared baths,t,2024-09-18,2017-05-17,2017-12-01,STR-398252,f,586,17210305,18517776,1.0,1.0,31.0,34.0,1.0,1.5,2.0,1.0,39.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,30,90,3.0,0.0,0.0,5.0,5.0,4.67,5.0,4.8,0.0,0.8,0.0,0.03
587,2024-09-18,Marie,2014-05-30,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-06-30,2024-06-01,STR-398252,f,587,17222935,16186589,1.0,0.95,27.0,30.0,1.0,1.0,1.0,1.0,40.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,14,74,11.0,2.0,0.0,4.73,4.55,4.27,4.82,4.8,5.0,0.8,0.0,0.13
588,2024-09-18,Marie,2014-05-30,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-09-30,2023-12-31,STR-398252,f,588,17223845,16186589,1.0,0.95,27.0,30.0,1.0,1.0,1.0,1.0,40.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,16.0,2.0,0.0,4.69,4.88,4.63,4.94,4.8,5.0,0.8,0.0,0.19
589,2024-09-18,Peter,2015-07-23,"Boston, MA",within a few hours,f,t,t,Entire rental unit,Entire home/apt,2.5 baths,t,2024-09-18,2017-03-12,2023-06-15,STR-398252,t,589,17285926,39323824,1.0,0.9,1.0,1.0,7.0,1.2,2.0,1.0,213.0,4.0,60,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,125.0,0.0,0.0,5.0,5.0,4.97,5.0,4.99,1.0,0.0,0.0,1.36
590,2024-09-18,Benjamin,2014-03-17,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-17,2024-09-02,STR-484090,f,590,17296595,13242712,1.0,1.0,1.0,2.0,5.0,1.2,3.0,1.0,213.0,29.0,365,1.0,4.0,365.0,365.0,3.4,365.0,0,0,113.0,17.0,1.0,4.86,4.88,4.96,4.93,4.95,1.0,0.0,0.0,1.25
591,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in home,Private room,1 shared bath,t,2024-09-18,2017-04-15,2017-06-22,STR-536324,f,591,17430142,18517776,1.0,1.0,31.0,34.0,1.0,1.0,2.0,1.0,39.0,14.2,1125,13.3,150.0,1125.0,1125.0,15.0,1125.0,30,90,2.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,0.0,0.8,0.0,0.02
592,2024-09-18,Agnieszka,2014-07-20,"Boston, MA",within a day,f,t,f,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-04-15,2017-06-22,STR-536324,f,592,17463797,18479599,1.0,1.0,21.0,27.0,1.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,0.0,0.8,0.0,4.02
593,2024-09-18,Glenn,2016-08-05,"Boston, MA",within a few hours,t,t,t,Private room in home,Private room,1 private bath,t,2024-09-18,2017-03-13,2024-09-01,STR-536324,f,593,17523133,88194508,1.0,0.93,2.0,2.0,2.0,1.0,1.0,1.0,119.0,2.0,14,2.0,2.0,14.0,14.0,2.0,14.0,6,39,21.0,7.0,1.0,4.98,4.97,4.95,4.97,4.86,0.0,1.0,0.0,4.02
594,2024-09-18,Jennifer,2015-04-04,"Boston, MA",within an hour,t,t,t,Entire guest suite,Entire home/apt,1 bath,t,2024-09-18,2017-03-16,2024-09-07,STR-446068,f,594,17523630,30593609,1.0,0.98,1.0,1.0,3.0,1.0,1.0,2.0,186.0,3.0,25,3.0,4.0,1125.0,1125.0,3.0,1125.0,11,61,21.0,35.0,2.0,4.97,4.97,5.0,4.97,4.96,1.0,0.0,0.0,2.95
595,2024-09-18,Denise,2016-08-11,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-27,2024-09-01,STR-414537,t,595,17529340,89406568,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,350.0,3.0,60,3.0,5.0,1125.0,1125.0,3.1,1125.0,4,41,21.0,25.0,1.0,4.97,4.97,4.98,4.99,4.99,1.0,0.0,0.0,3.0
596,2024-09-18,Alex,2014-07-15,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-06,2019-12-09,STR-414537,f,596,17541222,18150109,1.0,0.94,5.0,5.0,4.0,1.0,1.0,2.0,153.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,28,88,21.0,0.0,0.0,4.72,4.83,4.72,4.92,4.6,5.0,0.0,0.0,1.73
597,2024-09-18,Billy,2017-02-25,"Lexington, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-19,2024-09-04,STR-414537,t,597,17559493,118122992,1.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,260.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,8,28,21.0,35.0,2.0,4.69,4.8,4.82,4.93,4.77,4.0,0.0,0.0,3.18
598,2024-09-18,Billy,2017-02-25,"Lexington, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-19,2024-08-29,STR-414541,t,598,17559756,118122992,1.0,1.0,4.0,4.0,5.0,1.0,2.0,1.3,293.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,7,48,21.0,7.0,2.0,4.73,4.85,4.87,4.95,4.73,4.0,0.0,0.0,2.76
599,2024-09-18,Billy,2017-02-25,"Lexington, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-19,2024-03-19,STR-479374,t,599,17559846,118122992,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,145.0,29.0,35,29.0,29.0,1125.0,1125.0,29.0,1125.0,7,56,21.0,2.0,0.0,4.8,4.79,4.9,4.97,4.85,4.0,0.0,0.0,2.35
600,2024-09-18,Maude,2017-03-05,"Boston, MA",within an hour,t,t,f,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-19,2024-09-15,STR-479374,f,600,17567087,119265681,1.0,0.97,2.0,3.0,6.0,1.0,2.0,3.0,350.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,1,26,21.0,7.0,0.3,4.96,4.95,4.92,4.97,4.97,2.0,0.0,0.0,3.82
601,2024-09-18,Billy,2017-02-25,"Lexington, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-03-22,2024-07-28,STR-453957,t,601,17573922,118122992,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,180.0,29.0,90,29.0,29.0,1125.0,1125.0,29.0,1125.0,1,61,21.0,1.0,0.0,4.86,4.96,4.91,4.97,4.78,4.0,0.0,0.0,1.63
602,2024-09-18,Michelle,2009-09-16,"Lexington, MA",within a few hours,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2017-05-14,2017-09-01,STR-453957,f,602,17588460,38997,1.0,1.0,22.0,29.0,2.0,1.0,0.0,1.0,126.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,3.0,0.0,0.0,4.8,4.8,4.67,4.67,5.0,13.0,0.0,0.0,0.03
603,2024-09-18,Drew,2014-02-21,"Boston, MA",within a few hours,f,t,t,Entire loft,Entire home/apt,1 bath,t,2024-09-18,2017-06-08,2023-04-19,STR-453957,f,603,17609053,12452436,1.0,0.9,2.0,2.0,3.0,1.2,2.0,1.0,213.0,29.0,60,29.0,29.0,60.0,60.0,29.0,60.0,0,0,31.0,0.0,0.0,4.9,4.97,4.87,4.97,5.0,1.0,1.0,0.0,0.35
604,2024-09-18,Michael,2016-01-24,"Boston, MA",within an hour,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-07,2024-09-12,STR-397947,f,604,17616603,55900538,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,263.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,43,21.0,7.0,2.0,4.88,4.92,4.93,4.95,4.85,1.0,0.0,0.0,3.67
605,2024-09-18,Jurek,2014-09-24,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 bath,t,2024-09-18,2017-03-21,2017-09-02,STR-383106,f,605,17676984,21745230,1.0,0.97,19.0,25.0,2.0,1.0,1.0,1.0,84.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,5.0,0.0,0.0,4.4,4.8,4.8,5.0,4.4,2.0,0.8,0.0,0.05
606,2024-09-18,Frank,2015-08-24,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-02,2020-03-12,Exempt: This listing is a unit used for furnished institutional or business stays,f,606,17701434,42431392,1.0,1.0,7.0,19.0,7.0,1.0,1.0,1.3,339.0,10.0,1125,2.0,10.0,1125.0,1125.0,3.7,1125.0,8,12,89.0,0.0,0.0,4.76,4.85,4.89,4.91,4.43,7.0,0.0,0.0,0.98
607,2024-09-18,Marie,2014-05-30,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-07-01,2024-08-31,Exempt: This listing is a unit that has contracts with hospitals,f,607,17704067,16186589,1.0,0.95,27.0,30.0,1.0,1.0,1.0,1.0,40.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,14,74,16.0,4.0,1.0,4.63,4.56,4.38,4.69,4.8,5.0,0.8,0.0,0.18
608,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1.5 shared baths,t,2024-09-18,2017-07-01,2024-08-31,Exempt: This listing is a unit that has contracts with hospitals,f,608,17779084,18517776,1.0,1.0,31.0,34.0,1.0,1.5,1.0,1.0,39.0,14.2,1000,13.3,91.0,1000.0,1000.0,15.0,1000.0,30,90,0.0,0.0,0.0,4.63,4.56,4.38,4.69,4.8,0.0,0.8,0.0,1.6
609,2024-09-18,David,2016-02-03,"Boston, MA",within an hour,t,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2022-07-09,2024-09-14,Exempt: This listing is a unit that has contracts with hospitals,f,609,17791011,57329784,1.0,0.98,3.0,3.0,2.0,1.0,1.0,1.0,198.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,5,34,21.0,7.0,0.3,4.86,4.9,4.78,4.87,4.96,2.0,1.0,0.0,1.6
610,2024-09-18,Caroline,2013-11-25,"Massachusetts, United States",within a day,f,t,t,Entire condo,Entire home/apt,1 bath,t,2024-09-18,2017-04-07,2022-02-28,STR-446061,f,610,17806747,10250257,1.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,130.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,15.0,0.0,0.0,5.0,4.93,5.0,4.93,5.0,2.0,0.0,0.0,0.17
611,2024-09-18,Allison,2016-01-07,"Boston, MA",within a day,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-07-22,2018-09-02,STR-446061,f,611,17807912,53753788,1.0,0.9,1.0,1.0,4.0,1.0,1.0,2.0,82.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,30,90,22.0,0.0,0.0,4.45,4.77,4.55,4.95,4.57,1.0,0.0,0.0,0.25
612,2024-09-18,Marie,2014-05-30,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2018-05-16,2024-05-31,STR-446061,f,612,17849739,16186589,1.0,0.95,27.0,30.0,1.0,1.0,1.0,1.0,45.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,17,77,11.0,3.0,0.0,4.73,4.45,4.55,5.0,4.36,5.0,0.8,0.0,0.14
613,2024-09-18,Marie,2014-05-30,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2024-07-31,2024-07-31,STR-446061,f,613,17907229,16186589,1.0,0.95,27.0,30.0,3.0,1.2,3.0,1.0,213.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,23,83,1.0,1.0,0.0,4.8,4.8,4.8,4.9,4.8,5.0,0.8,0.0,0.6
614,2024-09-18,Nadia,2016-12-05,"Boston, MA",within a few hours,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-04-02,2024-07-31,STR-446061,f,614,17927755,106269675,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,94.0,29.0,1125,29.0,32.0,1125.0,1125.0,29.9,1125.0,18,78,80.0,3.0,0.0,4.68,4.8,4.69,4.84,4.73,0.0,1.0,0.0,0.88
615,2024-09-18,Alex,2014-07-15,"Boston, MA",within a few hours,t,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-09,2019-11-24,STR-446061,f,615,17942707,18150109,1.0,0.94,5.0,5.0,4.0,1.0,1.0,3.0,156.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,29,88,98.0,0.0,0.0,4.68,4.84,4.77,4.92,4.62,5.0,0.0,0.0,1.08
616,2024-09-18,Weihai,2017-01-23,"Boston, MA",within a few hours,f,t,f,Private room in rental unit,Private room,2 shared baths,t,2024-09-18,2017-04-28,2023-06-21,STR-446061,f,616,17952482,112905339,1.0,0.9,22.0,25.0,1.0,1.1,1.0,1.3,65.0,30.0,180,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,60,33.0,0.0,0.0,4.61,4.76,4.58,4.88,4.42,0.0,5.0,0.0,0.37
617,2024-09-18,Clare,2017-02-16,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-07-11,2024-09-02,STR-446061,f,617,17962385,116718872,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,150.0,3.0,26,3.0,3.0,26.0,26.0,3.0,26.0,0,0,78.0,11.0,0.3,4.71,4.83,4.86,4.84,4.91,1.0,0.0,0.0,0.89
618,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1.5 shared baths,t,2024-09-18,2017-07-11,2024-09-02,STR-400320,f,618,17969508,18517776,1.0,1.0,31.0,34.0,1.0,1.5,2.0,1.0,39.0,14.2,1125,13.3,150.0,1125.0,1125.0,15.0,1125.0,30,90,0.0,0.0,0.0,4.71,4.83,4.86,4.84,4.91,0.0,0.8,0.0,1.6
619,2024-09-18,Boris & Susan,2010-01-11,"Boston, MA",within an hour,t,t,t,Private room in home,Private room,2 shared baths,t,2024-09-18,2017-05-05,2024-09-03,STR-400320,f,619,17974950,69587,1.0,0.97,4.0,8.0,2.0,1.1,1.0,1.0,135.0,1.0,14,1.0,1.0,14.0,14.0,1.0,14.0,24,84,21.0,7.0,0.3,4.88,4.91,4.96,4.93,4.63,0.0,4.0,0.0,1.6
620,2024-09-18,Lyndsay,2016-01-22,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-05-28,2017-05-28,STR-484164,f,620,17994861,55715847,1.0,0.9,1.0,1.0,4.0,1.2,2.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.01
621,2024-09-18,Ehab,2016-08-11,"Boston, MA",within an hour,t,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2018-09-18,2024-09-06,STR-484164,f,621,18023901,89328922,1.0,0.93,13.0,19.0,1.0,1.0,1.0,1.0,88.0,1.0,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,11,69,121.0,7.0,0.3,4.93,4.97,4.81,5.0,4.71,0.0,0.8,0.0,1.66
622,2024-09-18,Furnished Quarters,2014-10-14,"New York, NY",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-08,2022-12-18,STR-445405,t,622,18032982,22541573,1.0,1.0,28.3,42.2,3.0,1.0,1.0,1.0,240.0,32.0,270,32.0,32.0,1125.0,1125.0,32.0,1125.0,9,69,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,45.0,0.0,0.0,0.03
623,2024-09-18,Kimberly,2017-04-04,"Boston, MA",within a day,f,t,f,Private room in townhouse,Private room,2.5 shared baths,t,2024-09-18,2017-09-01,2019-09-01,STR-445405,f,623,18055117,124261946,1.0,1.0,1.0,2.0,1.0,1.1,2.0,1.0,36.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,7,2.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,0.0,1.0,0.0,0.02
624,2024-09-18,Maverick,2014-10-09,"Massachusetts, United States",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-04-25,2023-11-09,STR-445405,f,624,18070939,22348222,1.0,0.99,138.0,156.0,2.0,1.0,0.0,1.0,408.0,29.0,1125,29.0,29.0,29.0,29.0,29.0,29.0,11,53,21.0,6.0,0.0,4.72,4.85,4.82,4.88,4.97,12.8,0.0,0.0,3.34
625,2024-09-18,Jeffery,2015-04-06,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2017-05-07,2024-07-14,Exempt: This listing is a unit used for furnished institutional or business stays,f,625,18159981,30732884,1.0,1.0,3.0,6.0,4.0,1.0,2.0,2.0,165.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,44,76.0,2.0,0.0,4.95,4.96,4.96,4.95,4.58,2.0,0.0,0.0,0.85
626,2024-09-18,Kama,2015-04-16,"Boston, MA",within an hour,f,t,t,Entire rental unit,Entire home/apt,1 bath,t,2024-09-18,2018-09-03,2023-01-03,Exempt: This listing is a unit used for furnished institutional or business stays,f,626,18170647,31340713,1.0,0.94,101.0,158.0,4.0,1.0,1.0,2.0,195.0,29.0,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,14,4.0,0.0,0.0,5.0,4.75,4.75,4.75,5.0,33.0,0.0,0.0,0.05
627,2024-09-18,Charles,2014-06-05,"Boston, MA",within an hour,t,t,t,Private room in condo,Private room,1 shared bath,t,2024-09-18,2017-06-03,2024-09-07,STR-453972,t,627,18199963,16441460,1.0,0.99,7.0,13.0,2.0,1.0,1.0,1.0,99.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,13,66,21.0,24.0,1.0,4.81,4.87,4.75,4.92,4.8,0.0,6.0,0.0,2.15
628,2024-09-18,Huggy,2014-07-21,"Boston, MA",within an hour,f,t,t,Private room in rental unit,Private room,1 shared bath,t,2024-09-18,2017-09-01,2017-09-01,STR-400320,f,628,18220200,18517776,1.0,1.0,31.0,34.0,1.0,1.0,1.0,1.0,39.0,14.2,1125,13.3,120.0,1125.0,1125.0,15.0,1125.0,30,90,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.8,0.0,0.01
629,2024-09-18,Brian,2014-04-29,"Boston, MA",within an hour,f,t,t,Private room in condo,Private room,1 shared bath,t,2024-09-18,2017-05-13,2017-06-01,STR-400320,t,629,18240259,14904600,1.0,0.9,1.0,1.0,2.0,1.2,1.0,1.0,213.0,14.2,1125,13.3,91.0,1125.0,1125.0,15.0,1125.0,0,0,12.0,0.0,0.0,4.92,5.0,4.92,4.83,4.83,0.0,1.0,0.0,0.13
